0.0016196196866097544, 0.0010892822686754317
0.0010306164111743654, 0.000966210064671406
0.0009334777262388275, 0.0009153561760784793
0.0008755309413550427, 0.0008758103218326892
0.00083810507538259, 0.0008477266092354202
0.0008123129348743941, 0.0008275447988365935
0.000793366743443015, 0.0008129541007978082
0.0007789838120963737, 0.0008023326209873066
0.0007679044318224387, 0.0007940539429093673
0.0007590809799474403, 0.0007874614478190421
0.0007518782260028517, 0.0007822673561052423
0.0007460606548643258, 0.0007790560852352666
0.0007413208479259976, 0.0007766311192720076
0.0007377459553711374, 0.000773744232592103
0.0007346152197619135, 0.0007703931559056228
0.0007316681576778822, 0.0007684622486941323
0.0007288709763467226, 0.0007665211033271262
0.0007264497004812224, 0.0007622942815553637
0.0007241950671355977, 0.0007599670261895559
0.0007219595533610002, 0.0007575349698257011
0.0007201496022092453, 0.0007558860640649158
0.0007187505402150178, 0.0007539920247847982
0.0007166155818384396, 0.0007522700940100228
0.0007155556763330993, 0.0007506717615753846
0.0007148830827553261, 0.0007506186110132028
